Unnamed: 0,City,Place,PlaceID,CityID,ImageUrl,lat,lng,class
106,Manali,Solang Valley,173,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,32.3160963,77.1565572,place
107,Manali,Beas River,17,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,31.9847553,77.1274226,waterway
108,Manali,Manikaran Gurudwara,111,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,32.027102,77.3454746,amenity
109,Manali,Vashisht Baths,199,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
110,Manali,Gulaba,64,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,32.3223096,77.2009755,place
111,Manali,Solang Nullah,172,17,https://images.pexels.com/photos/2419865/pexels-photo-2419865.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
112,Kolkata,Victoria Memorial Hall,200,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,-42.53175415,147.2007607,building
113,Kolkata,Dakshineswar Kali Temple,39,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,22.654827,88.35757762289637,amenity
114,Kolkata,Howrah Bridge,73,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,22.5850914,88.34682503442306,tourism
115,Kolkata,Park Street,140,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,42.3563732,-71.0624614,railway
116,Kolkata,Eden Gardens,49,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,22.5645531,88.34229083083713,building
117,Kolkata,Mother House,122,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,39.9910774,-82.9404165548102,amenity
118,Kolkata,Metro Railway,118,14,https://images.pexels.com/photos/12552817/pexels-photo-12552817.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,55.008357,-1.4486046,railway
119,Munnar,Tea Gardens,186,19,https://images.pexels.com/photos/13691355/pexels-photo-13691355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,-32.6622727,152.155692,boundary
